userId,movieId,rating,timestamp
42,316,2,996219275
42,356,5,996218222
42,424,3,996221407
42,432,3,996214645
42,520,2,996215153
42,1090,5,996212773
42,1197,5,996258052
42,1468,2,996220933
42,1597,4,996219414
42,1805,4,996218816
42,1876,4,996220054
42,2236,3,996218404
42,2297,4,996221323
42,2404,2,996260446
42,2716,3,996257992
42,2875,3,996220661
42,2968,4,996258272
42,3247,2,996219026
42,3255,3,996218645
42,3316,2,996216735
42,3450,5,996219061
42,3693,1,996260841
42,3694,1,996260963
42,4002,5,996258299
42,4008,4,996258942
42,4084,4,996215096
42,4317,3,996216438
42,4487,4,996260366
42,4541,4,996260018
43,153,5,848993662
43,168,5,848994102
43,185,4,848993747
43,193,4,848994178
43,271,5,848994795
43,288,3,848993793
43,350,4,848993903
43,434,5,848993718
43,552,5,848994239
43,575,5,848994691
44,785,3,869252062
44,833,2,869252237
45,5,3,959625102
45,185,3,950741023
45,338,3,950741024
45,368,4,1091306135
45,440,3,951170210
45,543,5,951170445
45,671,4,950724840
45,784,4,950724896
45,849,3,950741270
45,1005,2,951170710
45,1196,5,950726388
45,1213,5,951756891
45,1639,4,950726106
45,1641,4,951170271
45,1653,4,950740986
45,1923,5,951170238
45,2006,5,950740549
45,2064,4,1020802309
45,2083,5,950726185
45,2108,2,951170390
45,2195,4,951170509
45,2504,4,951170710
45,2528,4,950740565
45,2628,4,950740549
45,2657,5,950741248
45,2683,4,950718775
45,2797,4,1020802309
45,2804,3,950724727
45,2959,5,1007483918
45,3253,4,950740394
45,3301,4,951169736
45,3484,3,959624041
45,3534,4,959624016
45,4306,5,1007483642
45,4502,1,1034344018
45,5218,4,1121724091
45,5283,5,1020802436
45,5307,3,1020802747
45,5349,5,1021412297
45,5582,3,1034344038
45,6333,5,1057006900
45,53125,4,1193288942
45,54286,4,1193288697
46,50,5,834788094
46,111,4,834788094
46,266,5,834788094
46,282,3,834788227
46,593,5,834787906
47,47,3,1496209354
47,1203,2,1496205502
47,1265,2,1496205353
47,2121,2,1496206299
47,2291,2,1496212183
47,2420,4,1496208479
47,3255,2,1496207359
47,3408,3,1496209899
47,6765,3,1496210188
47,49278,4,1496209090
47,55247,4,1496205486
47,69122,0,1496209805
47,72395,4,1496205833
47,88405,1,1496210193
47,111921,4,1496205603
47,112556,2,1496205321
47,112804,5,1496205128
48,1193,3,1127129756
49,103335,4,1493093120
50,1208,4,1527106159
50,1377,3,1514238591
50,1391,3,1500577074
50,1921,3,1514238846
50,2420,2,1514842717
50,2571,2,1514237967
50,2947,4,1514238648
50,3000,4,1527106195
50,7748,4,1514239964
50,8157,3,1514239905
50,8253,4,1523750949
50,26729,4,1517954985
50,45880,2,1527370934
50,59784,2,1527108426
50,74458,2,1527371316
50,93326,1,1514239674
50,100498,1,1514239763
50,103335,2,1514239217
50,104283,4,1527106187
50,109487,2,1527372052
50,115203,3,1514240319
50,137857,2,1514239521
50,139644,3,1527108261
50,142074,2,1527108043
50,175485,0,1514240073
50,176371,3,1514239772
50,190183,4,1533302021
51,2,4,1230932741
51,36,3,1230929322
51,186,4,1230932673
51,466,4,1230929794
51,522,4,1230931540
51,555,4,1230932592
51,849,4,1230928795
51,965,5,1230930560
51,1011,2,1230931465
51,1196,5,1230929268
51,1249,5,1230932464
51,1302,5,1230929661
51,1373,5,1230928837
51,1608,3,1230929633
51,1663,5,1230928790
51,2150,3,1230932314
51,2265,2,1230932296
51,2321,5,1230932267
51,2455,4,1230929555
51,2664,4,1230930279
51,2942,2,1230930252
51,3107,5,1230928844
51,3115,5,1230932108
51,3363,4,1230929491
51,3917,5,1230931019
51,3959,4,1230930118
51,3968,3,1230930111
51,4002,5,1230930100
51,4447,3,1230929406
51,5040,3,1230930881
51,6323,4,1230929957
51,8784,4,1230931760
51,39183,5,1230929886
52,1198,4,1468051097
52,1784,4,1468051563
52,35836,4,1468051454
52,55765,4,1468051937
52,59900,3,1468052115
52,63082,5,1468051575
52,65514,4,1468051786
52,69122,5,1468051452
52,93838,4,1468051249
52,119145,4,1468051301
52,122900,5,1468051323
53,880,5,1237748077
53,1441,5,1237748056
53,2616,5,1237748059
54,205,3,830247590
54,339,3,830247389
54,377,3,839921390
54,454,3,839921084
54,457,3,839920981
55,2427,0,1312747741
56,153,4,835799081
56,292,4,835799140
57,70,1,965797305
57,227,1,969754641
57,357,4,969753458
57,417,2,965797175
57,431,4,972173793
57,541,5,965796471
57,597,3,972174733
57,608,4,965796686
57,648,4,965795589
57,861,4,969754432
57,897,4,965798269
57,920,4,965796578
57,1179,2,972172824
57,1240,4,965796733
57,1265,5,965796352
57,1275,5,965798172
57,1278,4,965796278
57,1479,3,969754810
57,1513,4,965797341
57,1603,2,965798974
57,1620,2,972174710
57,1968,4,965798002
57,2081,5,965796107
57,2087,4,965796062
57,2605,2,972175670
57,2616,2,969754707
57,2642,2,965798974
57,2681,3,972172160
57,2791,5,965798049
57,2918,5,965798031
57,2968,4,965798155
57,2990,2,969754552
57,3030,5,965796187
57,3082,2,969754379
57,3105,4,972172393
57,3253,3,969753400
57,3466,4,965796952
57,3479,4,965798155
57,3685,3,969753562
57,3769,4,965799383
58,150,4,847718380
58,282,4,847718851
58,339,5,847718617
58,509,2,847718850
58,589,4,847718617
59,648,5,953609356
59,780,4,953609540
59,912,5,953609857
59,1086,4,953610338
59,1233,5,953609857
59,1625,5,953610555
59,1674,5,953610338
59,3448,5,953608587
59,3462,5,953610923
60,50,3,1393542060
61,50,4,1145532639
61,266,4,1145531608
61,1201,4,1145532700
61,4011,4,1145532610
61,7153,4,1145532573
62,293,5,1521488906
62,318,4,1521488565
62,1682,4,1521489738
62,3000,4,1521822696
62,5254,3,1521489715
62,5459,3,1521822660
62,5502,4,1521489661
62,5630,5,1521489688
62,6539,4,1521488598
62,6541,4,1525553960
62,7458,4,1521490369
62,31696,4,1521490005
62,36529,4,1521490384
62,46976,4,1536874645
62,50804,5,1522190353
62,55820,5,1521489268
62,58047,4,1528909343
62,59315,4,1521489710
62,60756,4,1528934376
62,69122,4,1521488917
62,69757,4,1521490345
62,74228,4,1521489205
62,80693,4,1522190556
62,87430,4,1525555156
62,90866,4,1522265959
62,91542,5,1521489748
62,94864,4,1521490107
62,104374,4,1523721884
62,112852,4,1521489638
62,122882,4,1521490340
62,122916,4,1521489045
62,128360,5,1521489877
62,170827,4,1523048693
62,171763,4,1523048763
62,183611,4,1526244681
62,187595,4,1528934550
63,1,5,1443199669
63,165,4,1443201090
63,344,5,1443201075
63,377,2,1443201077
63,500,3,1443201103
63,555,2,1443200104
63,588,4,1443200252
63,969,3,1443199835
63,1278,3,1443199901
63,2329,4,1443199801
63,2716,5,1443201173
63,4226,4,1443200550
63,4299,3,1443368412
63,4344,4,1443200752
63,5445,4,1443200261
63,5872,3,1443200798
63,6539,4,1443200039
63,27904,4,1443200293
63,33004,4,1443200735
63,33794,4,1443199905
63,41566,3,1443290332
63,48516,4,1443199828
63,60069,4,1443199853
63,67997,4,1443348576
63,78499,4,1443200970
63,79702,5,1443200885
63,85414,4,1443200160
63,86290,5,1443200171
63,89753,5,1443348544
63,106487,0,1443200230
64,16,5,1161528794
64,32,4,1161520763
64,163,4,1161529382
64,223,3,1161521597
64,307,4,1161531272
64,333,4,1161564457
64,364,4,1161520878
64,500,4,1161520572
64,543,4,1161565737
64,785,4,1161559770
64,788,4,1161521628
64,1096,5,1161536367
64,1148,4,1161529053
64,1217,5,1161531086
64,1263,4,1161565813
64,1265,4,1161520350
64,1285,3,1161559782
64,1348,4,1161531020
64,1405,4,1161565633
64,1466,4,1161559960
64,1517,4,1161520656
64,1673,4,1161521563
64,1732,5,1161521585
64,2502,4,1161519727
64,2541,4,1161565677
64,2762,4,1161520995
64,2959,4,1161520542
64,3481,4,1161520665
64,3755,4,1161529254
64,3897,4,1161519677
64,4011,4,1161520796
64,4016,4,1161564478
64,4022,4,1161521294
64,4239,4,1161559818
64,5388,4,1161529230
64,5630,4,1161529446
64,6287,2,1161566051
64,6373,4,1161521692
64,6659,4,1161565778
64,7153,4,1161519718
64,8093,4,1161530106
64,8376,5,1161528840
64,8645,4,1161530946
64,8957,4,1161559613
64,33794,4,1161520706
64,40815,4,1161520530
64,41566,4,1161520426
64,42632,4,1161529769
64,46578,4,1161519953
65,7153,4,1494767041
65,109487,4,1494802244
65,116797,4,1494767104
66,29,4,1099187646
66,208,4,1113190327
66,224,5,1113190336
66,260,2,1093747550
66,442,3,1093143935
66,541,5,1093748041
66,589,4,1104643949
66,590,4,1104643930
66,612,4,1113188783
66,1206,5,1104644833
66,1214,4,1093747875
66,1216,4,1113188759
66,1240,4,1093747795
66,1288,5,1099187511
66,1541,4,1113190801
66,1569,4,1113190134
66,1682,4,1093747644
66,1862,1,1113190775
66,1961,4,1093747568
66,2001,4,1113188348
66,2261,4,1113190749
66,2288,5,1113190069
66,2421,4,1113190062
66,2599,4,1099188169
66,2706,4,1093143957
66,2795,4,1093747552
66,2802,4,1113188667
66,2858,5,1093747418
66,2951,4,1104644503
66,4085,3,1093747814
66,4149,4,1113190565
66,4231,4,1113190589
66,4537,4,1093747951
66,4654,4,1113190546
66,5618,4,1093747753
66,6238,3,1113190432
66,6617,4,1113190436
66,6832,4,1113188864
66,6996,2,1097804327
66,7015,4,1113189214
66,7018,5,1093747773
66,7624,3,1093747331
67,5418,3,1501274015
67,8604,5,1501273663
68,19,2,1158532448
68,48,4,1158533544
68,153,3,1158531596
68,165,4,1158531548
68,180,2,1269121607
68,203,3,1269122697
68,256,2,1158535511
68,357,1,1240092554
68,376,3,1158534489
68,410,4,1158531046
68,709,4,1275957523
68,736,4,1158532066
68,762,3,1261622750
68,783,2,1158534731
68,852,4,1158533697
68,858,4,1268848984
68,1059,4,1158534887
68,1103,2,1269122238
68,1129,3,1261623448
68,1136,4,1158532161
68,1206,3,1252727946
68,1208,3,1158532363
68,1220,3,1158532296
68,1267,2,1158535378
68,1276,4,1158533821
68,1297,3,1261086264
68,1302,3,1230498000
68,1409,2,1261623578
68,1513,4,1158535043
68,1515,3,1269123535
68,1584,2,1158531968
68,1645,4,1158533232
68,1672,4,1269122808
68,1866,4,1275957914
68,1873,4,1271545099
68,2028,4,1158531283
68,2145,3,1158535290
68,2231,2,1158533973
68,2273,2,1158534445
68,2428,3,1261623428
68,2491,4,1275958328
68,2791,4,1158531917
68,2803,3,1269122065
68,2888,4,1275957812
68,2916,2,1158532183
68,2948,4,1158534014
68,3254,4,1158535856
68,3882,4,1158535845
68,3911,4,1158532890
68,3916,4,1158533909
68,4084,2,1158535601
68,4128,2,1261622988
68,4239,4,1158534882
68,4306,5,1158531222
68,4366,3,1526948498
68,4378,2,1269122805
68,5010,4,1158532244
68,5015,4,1158533657
68,5419,4,1269123376
68,5459,4,1180916147
68,6754,4,1158534952
68,6874,3,1158531535
68,7004,4,1158534825
68,7022,4,1261623246
68,7143,4,1158532025
68,7438,3,1158531214
68,8533,3,1233376587
68,8677,2,1158531657
68,8947,3,1269123416
68,8968,5,1275958076
68,26871,2,1269121347
68,30749,4,1526948322
68,30810,2,1180916441
68,30816,3,1267239049
68,33615,4,1230498551
68,41997,4,1198454673
68,45501,4,1267239173
68,45950,4,1230498599
68,50740,4,1271545247
68,51834,3,1267237836
68,52722,3,1198454680
68,53435,2,1275958518
68,56379,2,1293499913
68,58025,3,1230498420
68,59900,1,1269123306
68,60126,4,1230498399
68,62999,4,1240092850
68,66203,2,1305150676
68,66665,3,1261622496
68,68659,4,1275958465
68,74789,4,1269120961
68,76093,5,1291164826
68,77561,4,1273861471
68,78772,2,1293499844
68,79091,3,1332628605
68,80906,4,1332628633
68,84772,4,1320032071
68,85780,2,1305861285
68,88163,4,1359323517
68,88744,4,1313622695
68,89087,2,1332628536
68,91529,4,1346109699
68,93510,5,1342219841
68,93840,4,1351295106
68,116823,4,1526948380
68,119145,4,1526947645
68,166635,3,1526947538
69,1917,4,1021645562
69,4022,4,1021647579
70,150,4,1355198045
70,529,4,1355198219
70,2366,4,1355184671
70,3468,5,1355198425
70,3730,4,1355185412
70,8949,5,1355198245
71,7,3,864738008
71,86,5,864738119
71,589,3,864739946
72,260,5,1217324775
72,648,4,1217324936
72,2634,4,1217323832
73,1193,5,1464282741
73,6373,3,1464275221
73,6377,4,1464196965
73,34162,4,1464197168
73,45221,4,1464198899
73,47099,4,1464275325
73,51255,4,1464275234
73,58998,4,1464199539
73,59258,4,1464198066
73,68157,5,1464275211
73,69644,1,1464198312
73,72226,4,1464197365
73,79132,2,1464196520
73,87485,3,1464198684
73,89492,4,1464282937
73,99106,2,1464198772
73,103141,4,1464196999
73,112183,2,1464282951
74,337,4,1207501280
74,1185,4,1207501759
74,1247,4,1207502433
74,3201,4,1207502399
74,4034,4,1207501269
74,4226,4,1207500729
74,4973,5,1207500854
74,5812,4,1207500146
74,6244,4,1207501952
74,6791,5,1207501328
74,6852,4,1207500025
74,7419,4,1207502162
74,8207,4,1207500932
74,8341,4,1207499990
74,37741,4,1207500217
74,39292,4,1207500229
74,51540,4,1207500465
74,56757,4,1207502086
75,47,2,1158968272
75,1090,1,1158967824
75,1653,2,1158967079
75,1889,3,1158968225
75,2193,2,1158989724
75,2571,1,1158967564
75,7123,2,1158968322
76,111,3,1439166428
76,288,4,1439168262
76,553,4,1439168941
76,1089,4,1439166069
76,1258,4,1439168762
76,1288,4,1439167369
76,2019,4,1439166434
76,6539,2,1439168232
76,7669,2,1439168724
76,8641,3,1439165920
76,44195,4,1439168847
76,54503,3,1439167919
76,57669,4,1439167975
76,73017,2,1439167928
77,4878,1,1535107550
77,5349,5,1535107538
77,5816,5,1535107557
78,165,3,1252574722
78,380,4,1252575135
78,589,4,1252574790
78,593,3,1252575111
78,2746,2,1252573264
78,4571,3,1252573276
79,3256,2,975282111
80,648,4,1377308459
80,1258,4,1377473798
80,2959,5,1377308074
80,4776,4,1377308554
80,4995,4,1377308764
80,5418,5,1377308426
80,5445,4,1377308306
80,6952,5,1377307911
80,44199,5,1377308758
80,53322,4,1377309208
80,53953,4,1377391519
80,56174,4,1377308393
80,60684,4,1377308787
80,69122,4,1377308777
80,80489,4,1377307920
80,86190,5,1377309155
80,91630,4,1377308470
80,94864,5,1377308255
80,100810,4,1377391131
80,103688,4,1377309232
81,10,1,845299756
81,318,3,845299677
82,163,4,1084521290
82,170,3,1084465384
82,368,4,1084467998
82,1645,2,1084463816
82,1721,2,1084464232
82,2028,4,1084467835
82,2948,3,1084465162
82,3052,2,1084463820
82,3452,4,1084467615
82,3744,4,1084467584
82,3793,4,1084467455
82,3861,2,1084466398
82,5296,4,1084466524
82,5419,2,1084466652
82,5481,4,1084466350
82,6702,4,1084467134
82,6863,4,1084465417
82,7325,4,1084788217
83,110,4,1332840449
83,161,4,1333843500
83,505,0,1332839297
83,923,4,1332840063
83,1280,4,1333843428
83,2028,5,1332840351
83,2858,4,1332839970
83,3753,4,1333170681
83,4022,3,1333843409
